train_loss,train_acc,test_loss,test_acc,lr
2.0044729206085203,29.32,1.743927578163147,39.02,0.1
1.374330708694458,49.878,1.3058295066833496,53.96,0.1
1.0775183505058288,61.388,1.197967352294922,59.23,0.1
0.9137858812713623,67.572,0.9221446390151977,68.34,0.1
0.7970053400802612,72.208,0.8047217817783355,72.88,0.1
0.7135694664192199,75.208,0.9748298740386963,69.3,0.1
0.657654598903656,76.946,0.7500787402153015,74.59,0.1
0.6100968238639831,78.962,0.9110636988639832,71.3,0.1
0.5770629858207703,79.85,0.617189571762085,79.43,0.1
0.5496485099601746,80.824,0.8245408301353454,74.26,0.1
0.5215742628288269,82.004,0.6634039082527161,77.11,0.1
0.5002737778663635,82.524,0.8964638511657714,73.58,0.1
0.4826600399684906,83.222,0.6450572643280029,78.92,0.1
0.4679665744590759,83.796,0.731116124534607,77.05,0.1
0.4487610487174988,84.318,0.6462056568145752,78.87,0.1
0.4406913438510895,84.7,0.7686419876098632,75.54,0.1
0.43041720867156985,85.188,0.553061514377594,81.74,0.1
0.4166240517616272,85.668,0.5501311842441559,81.5,0.1
0.4072712222671509,85.966,0.6071093189239501,80.17,0.1
0.39546555948257445,86.106,0.577673166847229,81.33,0.1
0.38866201667785644,86.522,0.537057803440094,81.91,0.1
0.3778609257221222,86.994,0.5194732093811035,83.46,0.1
0.3757022183990478,86.756,0.5633004928588867,81.35,0.1
0.3628567707824707,87.248,0.6196816427230835,80.18,0.1
0.36458106593132017,87.368,0.5171399724960327,82.88,0.1
0.35312714319229127,87.718,0.5477943243980408,82.09,0.1
0.35204185306549074,87.846,0.5363617091178894,83.18,0.1
0.34200953377246857,88.086,0.515066323184967,83.3,0.1
0.3363132639503479,88.392,0.5204233348846435,83.23,0.1
0.3367635460472107,88.24,0.48505246901512145,83.89,0.1
0.3291851735019684,88.662,0.5303815179824829,82.76,0.1
0.32271466609954835,88.69,0.56270318069458,82.01,0.1
0.3236187707424164,88.646,0.5388377672195435,82.33,0.1
0.318176683883667,88.92,0.5347933376312256,83.04,0.1
0.3117624575996399,89.128,0.5482602378368377,82.88,0.1
0.31160075370788576,89.13,0.47745610570907593,84.78,0.1
0.30714471796035764,89.402,0.6009251357078552,81.37,0.1
0.30481398359298706,89.352,0.5142736325263977,83.8,0.1
0.3013219170665741,89.624,0.5217287964820861,83.68,0.1
0.3019197414779663,89.432,0.5435850531578064,83.04,0.1
0.2950891472816467,89.756,0.6656995720863342,81.21,0.1
0.2964614894580841,89.53,0.4361771709442139,86.01,0.1
0.29076694900512695,89.86,0.5085943214416504,84.17,0.1
0.2842967829036713,90.26,0.7895689365386963,77.24,0.1
0.2831176155090332,89.994,0.4723466815948486,85.07,0.1
0.2849175754070282,89.998,0.5006802312850952,84.6,0.1
0.2806214062690735,90.186,0.4869246506690979,84.65,0.1
0.28058182165145873,90.266,0.5242514232635498,83.59,0.1
0.27812398453235626,90.262,0.5114954998970032,83.54,0.1
0.27688479601860044,90.41,0.520319656944275,84.28,0.1
0.2710035132884979,90.706,0.6074171337127685,81.03,0.1
0.27594577526569364,90.3,0.4682114169597626,84.98,0.1
0.2676863347911835,90.62,0.5187508787155152,83.94,0.1
0.2705383418607712,90.498,0.4788949077606201,84.86,0.1
0.2693966172981262,90.486,0.4380794506549835,85.62,0.1
0.2644946249294281,90.764,0.41714718894958497,86.14,0.1
0.26629099857330324,90.686,0.5611814114570618,83.13,0.1
0.2655402077007294,90.684,0.4884868688583374,84.95,0.1
0.2596852369260788,90.896,0.4633797932624817,85.52,0.1
0.2581302166748047,90.79,0.5073509208679199,85.09,0.1
0.2577763182258606,90.996,0.3928171973228455,87.02,0.1
0.2550335359096527,91.138,0.49138070650100707,85.15,0.1
0.2524070443916321,90.962,0.5166897237062454,84.69,0.1
0.2532104722595215,91.108,0.5725354836463928,83.3,0.1
0.2525506009721756,91.208,0.5251586240768432,83.8,0.1
0.2515794851064682,91.178,0.49446312274932863,85.28,0.1
0.24868661036491393,91.368,0.5463178522109985,83.34,0.1
0.25293028581619265,91.17,0.531831792640686,84.45,0.1
0.24705472175598145,91.392,0.43718562479019163,86.13,0.1
0.24871731378555298,91.316,0.5156267769336701,83.76,0.1
0.2463950505065918,91.244,0.4486536101818085,85.79,0.1
0.24797858943939208,91.35,0.4208813220024109,86.44,0.1
0.24370149748802186,91.434,0.4968050967693329,85.0,0.1
0.2454591174173355,91.252,0.4519290218353271,85.96,0.1
0.2451995507144928,91.338,0.5142172756195068,84.76,0.1
0.24079443020820618,91.534,0.44414313354492185,86.04,0.1
0.23956164770126342,91.576,0.5471255114555359,84.29,0.1
0.24102051911354064,91.49,0.5796026009559632,83.32,0.1
0.24190062531471251,91.436,0.510239779663086,85.19,0.1
0.2354636430311203,91.64,0.49280315170288086,85.39,0.1
0.2368107061100006,91.674,0.4620608465194702,85.19,0.1
0.23626769229888916,91.534,0.6545164168357849,81.03,0.010000000000000002
0.15797563972949982,94.606,0.31012167859077455,89.91,0.010000000000000002
0.12536841638565063,95.75,0.3025893072605133,90.46,0.010000000000000002
0.11351950644493103,96.206,0.3096961491107941,90.26,0.010000000000000002
0.10707207095384598,96.258,0.31081001715660095,90.31,0.010000000000000002
0.10318039280414582,96.51,0.31341271200180054,90.55,0.010000000000000002
0.09740886861801147,96.61,0.310910448551178,90.58,0.010000000000000002
0.09458026700973511,96.756,0.31357094578742983,90.55,0.010000000000000002
0.08935900405406952,97.026,0.322637889289856,90.5,0.010000000000000002
0.08580669839859009,97.18,0.32754335498809817,90.67,0.010000000000000002
0.08424248132050037,97.146,0.32512082934379577,90.6,0.010000000000000002
0.0801793073940277,97.302,0.33225979142189027,90.46,0.010000000000000002
0.07905923412322997,97.296,0.33218688941001895,90.38,0.010000000000000002
0.07797672833681106,97.318,0.3453340981483459,90.36,0.010000000000000002
0.07385801859974861,97.542,0.34164080529212953,90.54,0.010000000000000002
0.07150391055226327,97.582,0.3433881487607956,90.55,0.010000000000000002
0.07096202186584473,97.632,0.34211773390769956,90.43,0.010000000000000002
0.06841062495589256,97.658,0.3462969098567963,90.59,0.010000000000000002
0.06646825871586799,97.76,0.35307415056228636,90.22,0.010000000000000002
0.06589282134532928,97.786,0.34988944816589357,90.26,0.010000000000000002
0.06612881778240204,97.81,0.34619372215270994,90.43,0.010000000000000002
0.06417245197534562,97.848,0.3572033178806305,90.56,0.010000000000000002
0.06298305504918099,97.842,0.3800719573974609,90.05,0.010000000000000002
0.05997225289106369,97.972,0.36709538555145266,90.17,0.010000000000000002
0.059388161309957506,98.004,0.37332716665267945,90.25,0.010000000000000002
0.06042370930194855,97.96,0.3698825171947479,90.25,0.010000000000000002
0.059712096188068386,98.074,0.37163140449523924,90.33,0.010000000000000002
0.057188519418239596,98.04,0.3698149754524231,90.35,0.010000000000000002
0.057431874089241025,98.016,0.3756724740982056,90.38,0.010000000000000002
0.052996624341011045,98.208,0.37535881304740903,90.7,0.010000000000000002
0.053911793617010116,98.226,0.37660716648101805,90.44,0.010000000000000002
0.050145738968849184,98.36,0.3806541724205017,90.24,0.010000000000000002
0.05253384765148163,98.274,0.38398180327415465,90.34,0.010000000000000002
0.05246971186757088,98.214,0.3852308180809021,90.29,0.010000000000000002
0.05076315827012062,98.326,0.38305324878692626,90.38,0.010000000000000002
0.04817980475306511,98.402,0.37772501220703125,90.47,0.010000000000000002
0.047800832850933075,98.378,0.3795424126148224,90.51,0.010000000000000002
0.04875875922083855,98.342,0.38133905577659605,90.49,0.010000000000000002
0.048733482723236084,98.36,0.4005600341796875,90.15,0.010000000000000002
0.0475022783267498,98.44,0.4085710986614227,90.02,0.010000000000000002
0.047797732017040254,98.384,0.3889108105659485,90.48,0.010000000000000002
0.043751150419712066,98.56,0.39627607526779174,89.94,0.0010000000000000002
0.04139408894181251,98.662,0.38431850237846377,90.44,0.0010000000000000002
0.03741259341239929,98.754,0.3786663523197174,90.43,0.0010000000000000002
0.034849532881379125,98.926,0.3860061870574951,90.45,0.0010000000000000002
0.035137717403173445,98.924,0.380423570728302,90.51,0.0010000000000000002
0.03379844558358192,98.988,0.3824458374023437,90.49,0.0010000000000000002
0.034371378544569016,98.918,0.38317793192863464,90.47,0.0010000000000000002
0.034153150432109834,98.93,0.38028360476493833,90.5,0.0010000000000000002
0.03290731137514114,98.972,0.382865746307373,90.36,0.0010000000000000002
0.0324170847427845,98.986,0.3851935050487518,90.5,0.0010000000000000002
0.032842854550778865,99.012,0.3837808067798614,90.68,0.0010000000000000002
0.032517163289785385,98.956,0.38762040448188784,90.49,0.0010000000000000002
0.030990181369781496,99.104,0.3842737623691559,90.47,0.0010000000000000002
0.03252967371582985,99.04,0.38460389275550844,90.54,0.0010000000000000002
0.030259679450392724,99.132,0.3867630774497986,90.59,0.0010000000000000002
0.031082893425226212,99.052,0.390166379070282,90.4,0.0010000000000000002
0.031232711830735206,99.02,0.38921907892227176,90.48,0.0010000000000000002
0.03186822821378708,99.038,0.38846728525161744,90.54,0.0010000000000000002
0.029995083141326904,99.152,0.39347555303573606,90.52,0.0010000000000000002
0.030729216409921645,99.132,0.38912959356307986,90.66,0.0010000000000000002
0.02963890288978815,99.104,0.38839848527908327,90.73,0.0010000000000000002
0.031208204105496407,99.028,0.38974262862205505,90.6,0.0010000000000000002
0.030556237452626228,99.06,0.38918378267288206,90.62,0.0010000000000000002
0.0298459891808033,99.1,0.39061559615135194,90.6,0.0010000000000000002
0.028651043648719787,99.128,0.3921571960449219,90.55,0.0010000000000000002
0.0290720395386219,99.142,0.39111118717193605,90.53,0.0010000000000000002
0.029478223762512207,99.12,0.39030666742324827,90.6,0.0010000000000000002
0.030000614735484123,99.088,0.39422828407287597,90.6,0.0010000000000000002
0.02847366580247879,99.182,0.39480478677749636,90.48,0.0010000000000000002
0.029690207694768905,99.13,0.39560654916763305,90.39,0.0010000000000000002
0.028322428454160692,99.16,0.3962476751804352,90.65,0.0010000000000000002
0.028580515406131744,99.168,0.3945363314628601,90.54,0.0010000000000000002
0.028662391438484192,99.154,0.39666578369140626,90.45,0.0010000000000000002
0.02838267179787159,99.182,0.39897001080513,90.51,0.0010000000000000002
0.028294828950166703,99.19,0.39908164911270144,90.49,0.0010000000000000002
0.02897410484433174,99.144,0.39466987681388854,90.55,0.0010000000000000002
0.027831620349884033,99.15,0.39323622670173647,90.39,0.0010000000000000002
0.027334537974596024,99.176,0.39318461027145385,90.57,0.0010000000000000002
0.028594909698963167,99.152,0.39404853472709656,90.68,0.0010000000000000002
0.026847805166840554,99.216,0.40056762986183164,90.42,0.0010000000000000002
0.027202027360796927,99.214,0.3965369801521301,90.53,0.0010000000000000002
0.026840418157577515,99.222,0.39712092456817627,90.57,0.0010000000000000002
