train_loss,train_acc,test_loss,test_acc,lr
2.366014176063538,17.926,1.959775771713257,26.85,0.1
1.4810186878204346,45.882,1.49596309967041,49.72,0.1
1.115240540599823,59.86,1.0410553527832032,63.24,0.1
0.941685569896698,66.58,0.9148237228393554,68.04,0.1
0.8194421516418458,71.256,0.948828014755249,67.6,0.1
0.7278504930496216,74.606,0.7430734348297119,74.64,0.1
0.6540935551834106,77.056,0.7311969318389893,74.86,0.1
0.6055570767116547,78.808,0.7733641447067261,74.18,0.1
0.5612492974948883,80.484,0.6325785624504089,78.62,0.1
0.5344014799308777,81.464,0.6147322175979614,79.31,0.1
0.5068594833755493,82.54,0.6012635459899902,80.07,0.1
0.47908529024124147,83.426,0.5265721182346343,82.78,0.1
0.4634988592624664,84.046,0.6136653061389923,80.05,0.1
0.44246929536819457,84.656,0.6431426120996475,78.95,0.1
0.42513589408874514,85.284,0.5817821336746216,81.06,0.1
0.4127293644618988,85.71,0.5176808032989502,82.65,0.1
0.3958047409629822,86.138,0.591574800491333,80.24,0.1
0.38777739252090454,86.376,0.47211990790367125,83.87,0.1
0.3760851603603363,87.02,0.5059479157447815,83.29,0.1
0.36679920536994937,87.31,0.627784078836441,79.53,0.1
0.35218273694038393,87.748,0.5289570858478546,82.44,0.1
0.3444510242462158,87.908,0.5398064255237579,82.89,0.1
0.3386624265766144,88.2,0.438176065158844,85.77,0.1
0.32489713218688965,88.656,0.5418397403717041,82.87,0.1
0.3236371103382111,88.67,0.48956027364730836,84.09,0.1
0.31712604734420774,88.95,0.4934465490102768,83.83,0.1
0.30956600452423094,89.112,0.5612585201501846,82.14,0.1
0.29976031560897826,89.62,0.4772724549770355,84.72,0.1
0.29701287222862244,89.742,0.49780164337158206,83.93,0.1
0.29275231870651247,89.81,0.4830199571609497,84.17,0.1
0.289301829996109,89.848,0.5187847168445587,84.12,0.1
0.28296673738479616,90.316,0.4630041585922241,85.41,0.1
0.2789107615375519,90.208,0.4868707727432251,84.67,0.1
0.26982198125839235,90.62,0.49874819622039795,84.04,0.1
0.26718242619514465,90.572,0.4024061956882477,86.78,0.1
0.26815918437957764,90.646,0.398989177775383,87.25,0.1
0.26294327158927916,90.888,0.42549512815475465,86.26,0.1
0.261722874584198,90.912,0.5009033640861511,85.28,0.1
0.25817340488910673,91.058,0.48401464500427244,85.34,0.1
0.2578412328624725,91.126,0.4315130078792572,86.26,0.1
0.25270903559684754,91.16,0.5378795301914215,83.7,0.1
0.24862716226577758,91.144,0.45121757645606997,86.0,0.1
0.24504631407737731,91.4,0.431341023516655,86.81,0.1
0.24258504747390747,91.464,0.46802312240600585,85.96,0.1
0.24279330320358275,91.592,0.3899287222981453,87.4,0.1
0.23964785939216615,91.69,0.4634794912338257,86.2,0.1
0.2368155555820465,91.8,0.4175816733360291,86.69,0.1
0.2329438644695282,91.832,0.42782009148597716,86.44,0.1
0.23099748893737793,91.928,0.47517361993789675,85.24,0.1
0.23206982322216033,91.848,0.4910596414089203,85.49,0.1
0.22966922687530517,91.962,0.564001322555542,83.66,0.1
0.22819238739967346,92.026,0.42043031358718874,86.42,0.1
0.22467883893013,92.204,0.4343388056755066,86.38,0.1
0.2220583761024475,92.124,0.5011763934135437,85.47,0.1
0.22405690007209778,92.064,0.4544506258010864,85.87,0.1
0.21716417730331422,92.3,0.4308412682533264,86.9,0.1
0.21680652467727662,92.322,0.4712226235866547,85.89,0.1
0.217328253531456,92.486,0.4320522492647171,86.51,0.1
0.21556157103538512,92.514,0.4296097933769226,86.78,0.1
0.2167633582878113,92.462,0.41661335369348523,86.78,0.1
0.20920935250282288,92.656,0.455624663066864,86.43,0.1
0.2126398700428009,92.528,0.47182960863113405,85.81,0.1
0.20992123347759248,92.546,0.34715514726638796,88.75,0.1
0.20859653542995452,92.76,0.46195336627960204,86.09,0.1
0.21241152153491974,92.508,0.4218136161804199,87.02,0.1
0.20304989092350006,92.868,0.563921482181549,84.13,0.1
0.2052011860370636,92.724,0.554794454574585,84.42,0.1
0.20236810894012452,92.88,0.41092732262611387,87.67,0.1
0.20562636574745177,92.774,0.4058695990562439,88.05,0.1
0.20542561718463898,92.744,0.40621497912406923,87.49,0.1
0.2007780328941345,92.958,0.49255948286056517,85.5,0.1
0.20145163229465485,92.938,0.4598477928638458,86.78,0.1
0.1990190889930725,93.062,0.4601461323261261,86.5,0.1
0.1961565768432617,93.116,0.44711913204193116,85.86,0.1
0.1970380797958374,92.956,0.6275321015357971,82.12,0.1
0.19660624616622924,93.102,0.3600144998550415,88.56,0.1
0.19252648166656494,93.268,0.4089593186855316,87.49,0.1
0.1940685702896118,93.248,0.45919145164489744,86.51,0.1
0.19343298842906953,93.188,0.44101876645088195,87.11,0.1
0.1957172934293747,93.08,0.5590260009765625,84.42,0.1
0.19998431804180145,92.88,0.453449098777771,86.52,0.1
0.19058484992980956,93.212,0.42981696400642394,86.28,0.010000000000000002
0.11372564618110657,96.178,0.26781886994838716,91.72,0.010000000000000002
0.0829747429060936,97.286,0.26854220685958863,91.89,0.010000000000000002
0.07211946735739708,97.614,0.2699320819139481,92.15,0.010000000000000002
0.0664379567193985,97.782,0.2736271491527557,91.96,0.010000000000000002
0.06122237349808216,98.01,0.27735343551635744,92.1,0.010000000000000002
0.0558297639298439,98.248,0.2781324466705322,92.26,0.010000000000000002
0.05284972895622254,98.236,0.2850202004432678,92.09,0.010000000000000002
0.04754633797049523,98.494,0.28522584476470947,92.12,0.010000000000000002
0.04743314815491438,98.446,0.2936530581474304,92.0,0.010000000000000002
0.04516919699907303,98.598,0.29890548315048215,91.87,0.010000000000000002
0.043319247237443924,98.636,0.29164773178100584,92.27,0.010000000000000002
0.038571763465702534,98.774,0.298080286693573,92.12,0.010000000000000002
0.03903931467473507,98.736,0.30195871901512145,92.12,0.010000000000000002
0.037545285014510155,98.826,0.3060364685535431,92.24,0.010000000000000002
0.0337176220703125,98.932,0.3157327838420868,92.03,0.010000000000000002
0.03414010634422302,98.914,0.31187413606643677,92.18,0.010000000000000002
0.03155943390727043,99.02,0.305171613407135,92.37,0.010000000000000002
0.03255350385189056,98.964,0.31264902257919314,92.12,0.010000000000000002
0.03269473862767219,98.92,0.3087696343898773,92.18,0.010000000000000002
0.028023112388253214,99.174,0.32043264842033387,92.11,0.010000000000000002
0.0283467798268795,99.09,0.3195570707321167,92.05,0.010000000000000002
0.026696567696928977,99.17,0.31717966599464414,92.18,0.010000000000000002
