train_loss,train_acc,test_loss,test_acc,lr
2.3136953653335572,24.788,1.8803902492523192,32.8,0.1
1.5458375519561767,42.658,1.465565132522583,47.0,0.1
1.3023377668380738,52.55,1.222792944908142,55.97,0.1
1.0895892845916748,61.046,1.2446720043182373,58.35,0.1
0.9364735750961304,66.608,0.9576555934906006,67.35,0.1
0.8159637188339234,71.496,0.9707488169670105,67.28,0.1
0.7228256263732911,74.664,0.9668000215530396,66.96,0.1
0.6590829159355164,77.204,0.8151722010612488,73.59,0.1
0.6048391653060913,79.078,0.6663805509567261,78.38,0.1
0.5731378394508362,80.086,0.67309011926651,77.72,0.1
0.5347996978187561,81.504,0.7130730366230011,76.59,0.1
0.5125341829490662,82.298,0.6840730564594268,77.01,0.1
0.48780892566680906,83.136,0.5803624193191528,80.65,0.1
0.46832606525421144,83.646,0.564119697380066,81.33,0.1
0.44327013427734374,84.744,0.566404860496521,80.83,0.1
0.4300353777694702,85.14,0.5828193767547607,80.3,0.1
0.4142231065940857,85.672,0.527854150390625,82.42,0.1
0.39567912324905397,86.204,0.5078775188446045,83.02,0.1
0.3907488026237488,86.52,0.5451524693489075,82.44,0.1
0.37557992564201353,86.978,0.5642780705451965,81.97,0.1
0.3637439853286743,87.228,0.4949508515357971,84.02,0.1
0.35932565854072573,87.412,0.5060400520324707,83.87,0.1
0.3516305911159515,87.7,0.5080609343528748,83.46,0.1
0.34421429149627686,88.092,0.48226940393447876,84.09,0.1
0.3344954467773438,88.242,0.53073104429245,83.03,0.1
0.32382023370742796,88.76,0.5446761667251587,83.33,0.1
0.32204558268547057,88.728,0.5030864406585693,84.04,0.1
0.3109871572303772,89.112,0.4752498613357544,84.76,0.1
0.30719099527359006,89.326,0.5150306407928467,83.53,0.1
0.3017646576118469,89.412,0.3964122941493988,86.96,0.1
0.29766512240409854,89.708,0.5019424710273742,84.17,0.1
0.2920827663612366,89.89,0.44602500872612,85.49,0.1
0.2846268438243866,89.986,0.5151220905780792,84.05,0.1
0.281604721364975,90.266,0.4656561055183411,85.16,0.1
0.2792563003921509,90.276,0.6573329973459244,80.59,0.1
0.26895048731803894,90.61,0.5328932106018066,84.23,0.1
0.27080512590408323,90.6,0.4831892151832581,84.94,0.1
0.26892919090270995,90.546,0.5378033742904663,83.25,0.1
0.2594503346443176,90.898,0.41739094920158387,86.57,0.1
0.25792190270423887,90.896,0.46741184396743773,84.92,0.1
0.2518731905841827,91.182,0.4656172495365143,84.64,0.1
0.25072310338020326,91.236,0.4584761771202087,85.82,0.1
0.24489695755004884,91.4,0.6564785391807556,81.41,0.1
0.24642905711174012,91.356,0.48776931505203247,85.1,0.1
0.2450854695415497,91.348,0.49263077363967894,84.52,0.1
0.23794088044166564,91.72,0.5173598059654236,84.27,0.1
0.24008107911109924,91.56,0.5595579070091248,84.0,0.1
0.2350241022968292,91.748,0.4431222249031067,85.99,0.1
0.23456122313976288,91.804,0.4300166886329651,86.58,0.1
0.22944900040626526,92.012,0.4550356340408325,85.62,0.1
0.2253901163482666,92.058,0.45607027645111087,85.84,0.1
0.2300979570865631,91.932,0.40325391573905944,87.05,0.1
0.22416111018180848,92.206,0.457056586933136,85.5,0.1
0.21627861161231995,92.508,0.47673194823265075,85.44,0.1
0.21839630150318146,92.388,0.4943576208114624,85.72,0.1
0.21648806916236876,92.402,0.518421104478836,85.03,0.1
0.21575401999473573,92.368,0.7230945268630982,79.98,0.1
0.22064406559944152,92.218,0.5179346520423889,85.1,0.1
0.21143134513378142,92.6,0.47518095774650576,85.82,0.1
0.21196943645477295,92.564,0.3931668218612671,87.57,0.1
0.21483758590698243,92.396,0.411790228843689,87.2,0.1
0.2037249951696396,92.868,0.41147455310821535,87.26,0.1
0.20363943864345552,92.942,0.4747503782749176,85.64,0.1
0.2048794887304306,92.736,0.44467867374420167,86.38,0.1
0.2036424373626709,92.826,0.4262842419147491,86.96,0.1
0.20413511717796326,92.828,0.46106765956878665,86.65,0.1
0.20316669352531433,92.836,0.4014429569721222,88.19,0.1
0.200099095993042,92.91,0.3801751823425293,88.47,0.1
0.2028242890357971,92.906,0.4759103461265564,85.4,0.1
0.19906443578243255,93.106,0.4048173095703125,87.9,0.1
0.2009823810863495,92.892,0.3932771719932556,87.96,0.1
0.19250439929962157,93.198,0.42460443210601806,87.07,0.1
0.193598271522522,93.036,0.5418444866418839,84.48,0.1
0.19464224602222444,93.114,0.42575001058578493,87.33,0.1
0.19218536658287047,93.296,0.5564237554550171,83.9,0.1
0.1930780481147766,93.21,0.49600089349746707,86.11,0.1
0.18845207708120346,93.412,0.43158946952819827,87.15,0.1
0.19456056278705597,93.054,0.5113713931083679,84.66,0.1
0.19328571470737457,93.308,0.3981455047607422,87.77,0.1
0.19091104451179505,93.29,0.3832336469650269,88.39,0.1
0.18746193272590636,93.46,0.6226864018440247,82.03,0.1
0.18815575813293456,93.412,0.5140495521545411,85.54,0.010000000000000002
0.10359953248977662,96.536,0.276462348651886,91.69,0.010000000000000002
0.07530231550455094,97.572,0.2728259518623352,92.1,0.010000000000000002
0.06493988352060318,97.844,0.2871396915435791,91.96,0.010000000000000002
